1_1, 0.11203022875816994, 0.8879697712418301, 0.0, -0.13896635229047757, -0.45395675081556014, 0.8801202311730246, 0.05396989901787848
1_2, 0.12200269777037213, 0.8779973022296279, 0.0, -0.10924196606467891, -0.7137141782892356, 0.6918657850762998, 0.06865493427278188
1_3, 0.11254423011071796, 0.8874557698892821, 0.0, -0.08538868685469242, -0.8368091311759858, 0.5407950167463853, 0.08783364958829845
1_4, 0.12095466036592457, 0.8790453396340754, 0.0, -0.06870477231678485, -0.8977423582726554, 0.4351302246729707, 0.10916272257506224
1_5, 0.11201294596576399, 0.8879870540342361, 0.0, -0.0569905688412206, -0.9308459577399364, 0.36094026932773043, 0.13160072188251856
1_6, 0.10526315789473684, 0.8947368421052632, 0.0, -0.04849166085181345, -0.9504365526955436, 0.3071138520614852, 0.15466576867555404
1_7, 0.10066810518906569, 0.8980279934920323, 0.0013039013189019536, -0.042107761962880394, -0.9628641568845318, 0.2666824924315758, 0.17811442951091863
1_8, 0.09560317254495158, 0.9002870706546796, 0.004109756800368834, -0.03716311040515278, -0.971195951921326, 0.23536636589930093, 0.20181303228483538
2_1, 0.08429411425606734, 0.9157058857439326, 0.0, -0.5346911222065113, -0.5171025984497182, 0.6683639027581391, 0.07106906851788618
2_2, 0.12014311904902715, 0.8798568809509728, 0.0, -0.44020263435352475, -0.7095371408987735, 0.550253292941906, 0.08632388140022434
2_3, 0.09866221851542953, 0.9013377814845704, 0.0, -0.3614409643592202, -0.8156200708895562, 0.45180120544902524, 0.10513473498325851
2_4, 0.10759735598213703, 0.892402644017863, 0.0, -0.30178398813915175, -0.87557064979846, 0.3772299851739397, 0.12591787998533013
2_5, 0.09364555269714586, 0.9063544473028541, 0.0, -0.2570278885216067, -0.9114344204812237, 0.32128486065200834, 0.14784387880463634
2_6, 0.0868150485166042, 0.9126396786187098, 0.0005452728646861004, -0.2229100865095588, -0.9341692441222956, 0.2786376081369485, 0.17047232180034388
2_7, 0.07743043466354749, 0.9194888566365311, 0.0030807086999213684, -0.19632459623111287, -0.9493327515122895, 0.24540574528889111, 0.19355700064838785
2_8, 0.06645654297786545, 0.9274559891474122, 0.006087467874722307, -0.1751536865292591, -0.9598882952557426, 0.21894210816157392, 0.21695232771279505
3_1, 0.0735307011134816, 0.9264692988865184, 0.0, -0.7884116811476274, -0.2819866596805383, 0.5467088299928804, 0.08688354274544748
3_2, 0.0642192493263989, 0.9357807506736011, 0.0, -0.7084290775003615, -0.5067594860951492, 0.49124644060244055, 0.09669281255605298
3_3, 0.09960791746129517, 0.9003920825387048, 0.0, -0.6163734253040828, -0.6613641862751838, 0.4274122292254589, 0.11113392821276498
3_4, 0.1060842433697348, 0.8939157566302652, 0.0, -0.5324254090395271, -0.7617181034434111, 0.36920010115879615, 0.1286565194617047
3_5, 0.08619973895975795, 0.913800261040242, 0.0, -0.46230258669341373, -0.8267455017509955, 0.3205747863932431, 0.14817135350667482
3_6, 0.09839726375893942, 0.9012018594515697, 0.0004008767894908608, -0.40535028131808454, -0.8698757861862544, 0.28108231186290533, 0.1689896446531562
3_7, 0.10265403717495962, 0.8946321987902305, 0.002713764034809936, -0.3592312877729337, -0.8993892825263963, 0.2491019878717424, 0.19068494958963073
3_8, 0.10367540082114322, 0.8907818014982546, 0.0055427976806021505, -0.3216121943481611, -0.9202334320034975, 0.22301575520492922, 0.21298943635776874
4_1, 0.08429934804168632, 0.9157006519583137, 0.0, -0.85498054124411, -0.31737914031031367, 0.4102179364555074, 0.11579210897120752
4_2, 0.0953565001986399, 0.90464349980136, 0.0, -0.78738215949805, -0.48714300271975325, 0.3777843694561352, 0.12573310025605827
4_3, 0.0862527774938772, 0.9137472225061228, 0.0, -0.7105897372612049, -0.6154855552540236, 0.3409395204031034, 0.13932089757103922
4_4, 0.08676921228143965, 0.9132307877185604, 0.0, -0.6362342716975912, -0.7085336207541358, 0.3052639182387433, 0.1556030607025453
4_5, 0.09475982006102487, 0.9043525453164007, 0.0008876346225743816, -0.5695413270418648, -0.7752090284736494, 0.27326477812614725, 0.17382408492496082
4_6, 0.09199593977065192, 0.9049510499376857, 0.003053010291662421, -0.5117949512987109, -0.8232661211547446, 0.24555818370392699, 0.19343684369840197
4_7, 0.09590169790203129, 0.8983846514101557, 0.0057136506878130485, -0.46248902593820246, -0.8584076617792398, 0.22190130032388505, 0.21405913318520192
4_8, 0.09619232074755905, 0.895052878887713, 0.008754800364727885, -0.4205146392661698, -0.8845674103755543, 0.20176207439538452, 0.2354258110318408
5_1, 0.030817774458551158, 0.9691822255414488, 0.0, -0.9243694272667153, -0.1748807024558651, 0.33905442312871803, 0.14009550313982244
5_2, 0.08139622460647308, 0.9186037753935269, 0.0, -0.8846755332926457, -0.3347420936782984, 0.3244948867289627, 0.14638135127125995
5_3, 0.10856822893087756, 0.8914317710691224, 0.0, -0.8285508093891685, -0.47025856749114975, 0.3039085980384981, 0.1562969929333255
5_4, 0.09960876189601182, 0.8999931093093231, 0.0003981287946650742, -0.7653415685796361, -0.5791774032494544, 0.280723741370909, 0.1692054963646276
5_5, 0.08220874615647421, 0.9157691322172873, 0.0020221216262384695, -0.7019743553248323, -0.664029795577544, 0.257480941142313, 0.18447967367707477
5_6, 0.0782628914843764, 0.9177162889695756, 0.004020819546048042, -0.6424169105042666, -0.7292300065183567, 0.2356355463239588, 0.201582489318889
5_7, 0.09318236110565133, 0.9002543082724274, 0.006563330621921312, -0.5884008680596755, -0.7792335820249758, 0.21582271222266095, 0.22008805056158776
5_8, 0.08943034150259087, 0.9010990843743224, 0.009470574123086673, -0.5403225612625663, -0.8177854981271275, 0.19818781204611507, 0.2396716503886098
6_1, 0.060346664861381696, 0.9390841689044678, 0.0005691662341504756, -0.9362199716341859, -0.21503802473472708, 0.2779403040788989, 0.1709000073142187
6_2, 0.06869040534743077, 0.9300294772969457, 0.001280117355623521, -0.8999590787188224, -0.3445155848220492, 0.2671753514946504, 0.17778586136135796
6_3, 0.1067714588263306, 0.8908496226939215, 0.002378918479747864, -0.8526900791832912, -0.4569885893122952, 0.2531423672575396, 0.18764144664758903
6_4, 0.09374493495803186, 0.9023796819199172, 0.0038753831220508937, -0.7998868989892194, -0.551172066334759, 0.2374664231374245, 0.20002827925070996
6_5, 0.08027555449368853, 0.9139823995540158, 0.005742045952295624, -0.7458918698729962, -0.6281808091586639, 0.22143664886854575, 0.21450830403506527
6_6, 0.08056235338262462, 0.9113332064304173, 0.008104440186958124, -0.6935783904166547, -0.6903272417115766, 0.20590608465494437, 0.23068769473034315
6_7, 0.08751643350253209, 0.9017043679218031, 0.010779198575664856, -0.6445521099734941, -0.7402278137976848, 0.19135140764838104, 0.24823439024438176
6_8, 0.08700905286382181, 0.8992937138784142, 0.01369723325776405, -0.5995230010641345, -0.7803166560725376, 0.17798339094091492, 0.26687883486706104
7_1, 0.043983439935925635, 0.9524800613669949, 0.0035364986970794275, -0.9628244801536959, -0.1238278202822339, 0.24007434544514733, 0.19785537647483828
7_2, 0.07357357089458368, 0.9222995576950184, 0.004126871410398003, -0.9414153693310923, -0.24214883515602903, 0.2347361157124771, 0.20235488627656115
7_3, 0.06626561145669219, 0.9286735065656708, 0.005060881977636957, -0.9087024863869868, -0.35060174671623906, 0.22657936012273952, 0.20963957164619468
7_4, 0.11460466695671552, 0.8789101641908925, 0.006485168852391918, -0.8681496198064413, -0.44660715349622715, 0.2164677529701101, 0.21943222188183756
7_5, 0.09422889214250854, 0.897557073911393, 0.008214033946098367, -0.8231975919895392, -0.5293527822504912, 0.20525924209712926, 0.23141467109930605
7_6, 0.09308760151279721, 0.8967037047895472, 0.010208693697655554, -0.7767071615769101, -0.5993488333428125, 0.19366714002573876, 0.2452661819330174
7_7, 0.07594902873174862, 0.9112707319368055, 0.012780239331445826, -0.7307558301918573, -0.6578720466031683, 0.182209458971723, 0.260688990945149
7_8, 0.08841154428840775, 0.8961099528407175, 0.01547850287087475, -0.6866815783608106, -0.70650703075443, 0.17121981612671133, 0.2774211599716215
8_1, 0.06801619771926742, 0.9241708011568206, 0.007813001123911995, -0.9650028234755009, -0.1604699265281659, 0.20741010911803756, 0.22901487397110254
8_2, 0.08012312560372176, 0.9113393407291209, 0.008537533667157267, -0.9436450345819163, -0.26153058085132297, 0.20281963412959741, 0.23419823334090284
8_3, 0.05777706354338152, 0.932661756164595, 0.00956118029202345, -0.9141108313924583, -0.3546832750764856, 0.19647178502779084, 0.24176499436436202
8_4, 0.11433709285613769, 0.8743647298472583, 0.011298177296603972, -0.8787272000566269, -0.4383695647341318, 0.1888667058945239, 0.25150012425444246
8_5, 0.08753992735118371, 0.8992829932660784, 0.0131770793827379, -0.839783417590409, -0.5120398892321611, 0.18049643590744086, 0.26316309106711755
8_6, 0.0856739731493886, 0.8989349067449572, 0.01539112010565421, -0.7992475974618349, -0.575928415818087, 0.17178398587980617, 0.27651005858738664
8_7, 0.08531592133713148, 0.8968279163949617, 0.017856162267906785, -0.7586429065682719, -0.63077209991819, 0.16305673331218515, 0.29130965054388436
8_8, 0.07791400299776055, 0.9013670436110132, 0.020718953391226265, -0.7190450334415599, -0.6775616661276239, 0.15454587822838958, 0.30735209857751095
